"CN","STATECD","COUNTYCD","PLOT","MEASYEAR","INVYR","CONDID","EVALID","PLT_CN","CND_CN","STRATUM_CN","PHASE","CONDPROP_CWD","CONDPROP_FWD_SM","CONDPROP_FWD_MD","CONDPROP_FWD_LG","CONDPROP_DUFF","CWD_TL_COND","CWD_TL_UNADJ","CWD_TL_ADJ","CWD_LPA_COND","CWD_LPA_UNADJ","CWD_LPA_ADJ","CWD_VOLCF_COND","CWD_VOLCF_UNADJ","CWD_VOLCF_ADJ","CWD_DRYBIO_COND","CWD_DRYBIO_UNADJ","CWD_DRYBIO_ADJ","CWD_CARBON_COND","CWD_CARBON_UNADJ","CWD_CARBON_ADJ","FWD_SM_TL_COND","FWD_SM_TL_UNADJ","FWD_SM_TL_ADJ","FWD_SM_CNT_COND","FWD_SM_VOLCF_COND","FWD_SM_VOLCF_UNADJ","FWD_SM_VOLCF_ADJ","FWD_SM_DRYBIO_COND","FWD_SM_DRYBIO_UNADJ","FWD_SM_DRYBIO_ADJ","FWD_SM_CARBON_COND","FWD_SM_CARBON_UNADJ","FWD_SM_CARBON_ADJ","FWD_MD_TL_COND","FWD_MD_TL_UNADJ","FWD_MD_TL_ADJ","FWD_MD_CNT_COND","FWD_MD_VOLCF_COND","FWD_MD_VOLCF_UNADJ","FWD_MD_VOLCF_ADJ","FWD_MD_DRYBIO_COND","FWD_MD_DRYBIO_UNADJ","FWD_MD_DRYBIO_ADJ","FWD_MD_CARBON_COND","FWD_MD_CARBON_UNADJ","FWD_MD_CARBON_ADJ","FWD_LG_TL_COND","FWD_LG_TL_UNADJ","FWD_LG_TL_ADJ","FWD_LG_CNT_COND","FWD_LG_VOLCF_COND","FWD_LG_VOLCF_UNADJ","FWD_LG_VOLCF_ADJ","FWD_LG_DRYBIO_COND","FWD_LG_DRYBIO_UNADJ","FWD_LG_DRYBIO_ADJ","FWD_LG_CARBON_COND","FWD_LG_CARBON_UNADJ","FWD_LG_CARBON_ADJ","PILE_SAMPLE_AREA_COND","PILE_SAMPLE_AREA_UNADJ","PILE_SAMPLE_AREA_ADJ","PILE_VOLCF_COND","PILE_VOLCF_UNADJ","PILE_VOLCF_ADJ","PILE_DRYBIO_COND","PILE_DRYBIO_UNADJ","PILE_DRYBIO_ADJ","PILE_CARBON_COND","PILE_CARBON_UNADJ","PILE_CARBON_ADJ","FUEL_DEPTH","FUEL_BIOMASS","FUEL_CARBON","DUFF_DEPTH","DUFF_BIOMASS","DUFF_CARBON","LITTER_DEPTH","LITTER_BIOMASS","LITTER_CARBON","DUFF_TC_COND","DUFF_TC_UNADJ","DUFF_TC_ADJ","AVG_WOOD_DENSITY","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","UNITCD","RSCD","PILE_TL_COND","PILE_TL_UNADJ","PILE_TL_ADJ","CONDPROP_PILE"
"670705164126144",39,87,4134,2015,2014,1,391507,"171867927020004","334956264489998","389119454489998","",0.75,0.75,0.75,0.75,0.75,144,192,184.8625954198,,,,0,0,0,0,0,0,0,0,0,18,24,23.1297709924,0,0,0,0,0,0,0,0,0,0,18,24,23.1297709924,0,0,0,0,0,0,0,0,0,0,30,40,38.5496183206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,6,8,7.702005730659,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,1,24,144,192,184.8625954198,0.75
"480537578489998",39,87,4134,2015,2014,1,391607,"171867927020004","334956264489998","480344577489998","",0.75,0.75,0.75,0.75,0.75,144,192,183.1017964072,,,,0,0,0,0,0,0,0,0,0,18,24,22.8862275449,0,0,0,0,0,0,0,0,0,0,18,24,22.8862275449,0,0,0,0,0,0,0,0,0,0,30,40,38.1437125749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,6,8,7.628464419476,28.08,"",2017-07-14,"489998","",2017-07-14,"489998",7,3,1,24,144,192,183.1017964072,0.75
"670707078126144",39,87,4134,2015,2014,1,391707,"171867927020004","334956264489998","539092538126144","",0.75,0.75,0.75,0.75,0.75,144,192,183.0733009709,,,,0,0,0,0,0,0,0,0,0,18,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,18,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,30,40,38.1553398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,6,8,7.62598664238,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,1,24,144,192,183.0733009709,0.75
"670708216126144",39,87,4134,2015,2014,1,391807,"171867927020004","334956264489998","668295616126144","",0.75,0.75,0.75,0.75,0.75,144,192,182.6072815534,,,,0,0,0,0,0,0,0,0,0,18,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,18,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,30,40,38.0582524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,6,8,7.606557377049,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,1,24,144,192,182.6072815534,0.75
"670705165126144",39,87,4134,2015,2014,2,391507,"171867927020004","334956265489998","389119454489998","",0.25,0.25,0.25,0.25,0.25,48,192,184.8625954198,,,,894.111622625,223.52790565625,2.32158148534748930838729249037105078196E02,22629.46446613008,5657.36611653252,5.87579273085131598012696760474966875029E03,11111.06705286986928,2777.76676321746732,2.88501423084799614624234109393208735639E03,6,24,23.1297709924,17,8.0033408569062,2.00083521422655,2.07611416288061821782178217821782178218E00,2.34005945328377596810592845823778072117E02,5.85014863320943992026482114559445180291E01,6.07025323525098320439359659463661929649E01,1.17002972664188798405296422911889036059E02,2.92507431660471996013241057279722590146E01,3.03512661762549160219679829731830964825E01,6,24,23.1297709924,3,43.7115156040992,10.9278789010248,1.13390268200732578217821782178217821782E01,1.27806058914094850477867705792112461966E03,3.19515147285237126194669264480281154914E02,3.31536509262305453714864741757757079555E02,6.39030294570474252389338528960562309829E02,1.59757573642618563097334632240140577457E02,1.65768254631152726857432370878878539778E02,10,40,38.5496183206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.7,69362.04,34681.02,5.35,84867.585,42433.7925,2,8,7.702005730659,34.3982740549,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,1,24,48,192,184.8625954198,0.25
"480537579489998",39,87,4134,2015,2014,2,391607,"171867927020004","334956265489998","480344577489998","",0.25,0.25,0.25,0.25,0.25,48,192,183.1017964072,,,,894.111622625,223.52790565625,2.34390698115051017136809429214801279077E02,22629.46446613008,5657.36611653252,5.93229731050099681516305004014626008471E03,11111.06705286986928,2777.76676321746732,2.91275797945598943624505756971181370159E03,6,24,22.8862275449,17,8.0033408569062,2.00083521422655,2.09820710063317959183673469387755102041E00,2.34005945328377596810592845823778072117E02,5.85014863320943992026482114559445180291E01,6.13484974408776431198885482771914255E01,1.17002972664188798405296422911889036059E02,2.92507431660471996013241057279722590146E01,3.067424872043882155994427413859571275E01,6,24,22.8862275449,3,43.7115156040992,10.9278789010248,1.1459690904057404081632653061224489796E01,1.27806058914094850477867705792112461966E03,3.19515147285237126194669264480281154914E02,3.35064550057360126056576245954203785688E02,6.39030294570474252389338528960562309829E02,1.59757573642618563097334632240140577457E02,1.67532275028680063028288122977101892844E02,10,40,38.1437125749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.7,69362.04,34681.02,5.35,84867.585,42433.7925,2,8,7.628464419476,34.3982740549,"",2017-07-14,"489998","",2017-07-14,"489998",7,3,1,24,48,192,183.1017964072,0.25
"670707079126144",39,87,4134,2015,2014,2,391707,"171867927020004","334956265489998","539092538126144","",0.25,0.25,0.25,0.25,0.25,48,192,183.0733009709,,,,894.111622625,223.52790565625,2.34427181125817289306855395319559053882E02,22629.46446613008,5657.36611653252,5.93322067507300513467449821651666070069E03,11111.06705286986928,2777.76676321746732,2.91321135146084552112517862430968040404E03,6,24,22.8932038835,17,8.0033408569062,2.00083521422655,2.09756770549958931297709923664122137404E00,2.34005945328377596810592845823778072117E02,5.85014863320943992026482114559445180291E01,6.13298024651981996730052496688273318777E01,1.17002972664188798405296422911889036059E02,2.92507431660471996013241057279722590146E01,3.06649012325990998365026248344136659389E01,6,24,22.8932038835,3,43.7115156040992,10.9278789010248,1.14561987461125129770992366412213740458E01,1.27806058914094850477867705792112461966E03,3.19515147285237126194669264480281154914E02,3.34962444482233323135378465562025027543E02,6.39030294570474252389338528960562309829E02,1.59757573642618563097334632240140577457E02,1.67481222241116661567689232781012513772E02,10,40,38.1553398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.7,69362.04,34681.02,5.35,84867.585,42433.7925,2,8,7.62598664238,34.3982740549,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,1,24,48,192,183.0733009709,0.25
"670708217126144",39,87,4134,2015,2014,2,391807,"171867927020004","334956265489998","668295616126144","",0.25,0.25,0.25,0.25,0.25,48,192,182.6072815534,,,,894.111622625,223.52790565625,2.35025446526076177230948443008668162161E02,22629.46446613008,5657.36611653252,5.94836243732493344305605576142130633011E03,11111.06705286986928,2777.76676321746732,2.92064595672654232054052337885786140808E03,6,24,22.8349514563,17,8.0033408569062,2.00083521422655,2.10291864352382295918367346938775510203E00,2.34005945328377596810592845823778072117E02,5.85014863320943992026482114559445180291E01,6.14862560429155420191098548975743403772E01,1.17002972664188798405296422911889036059E02,2.92507431660471996013241057279722590146E01,3.07431280214577710095549274487871701886E01,6,24,22.8349514563,3,43.7115156040992,10.9278789010248,1.14854237429138204081632653061224489796E01,1.27806058914094850477867705792112461966E03,3.19515147285237126194669264480281154914E02,3.35816940514075755082152390219071009756E02,6.39030294570474252389338528960562309829E02,1.59757573642618563097334632240140577457E02,1.67908470257037877541076195109535504878E02,10,40,38.0582524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.7,69362.04,34681.02,5.35,84867.585,42433.7925,2,8,7.606557377049,34.3982740549,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,1,24,48,192,182.6072815534,0.25
"670705178126144",39,89,5321,2014,2014,1,391507,"171867969020004","334957924489998","389119453489998","",1,1,1,1,1,192,192,191.763546798,,,,0,0,0,0,0,0,0,0,0,24,24,23.9704433498,0,0,0,0,0,0,0,0,0,0,24,24,23.9704433498,0,0,0,0,0,0,0,0,0,0,40,40,39.9507389163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.990147783251,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,5,24,192,192,191.763546798,1
"480537598489998",39,89,5321,2014,2014,1,391607,"171867969020004","334957924489998","480344576489998","",1,1,1,1,1,192,192,191.8008298755,,,,0,0,0,0,0,0,0,0,0,24,24,23.9751037344,0,0,0,0,0,0,0,0,0,0,24,24,23.9751037344,0,0,0,0,0,0,0,0,0,0,40,40,39.9585062241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.991701244813,28.08,"",2017-07-14,"489998","",2017-07-14,"489998",7,3,5,24,192,192,191.8008298755,1
"670707103126144",39,89,5321,2014,2014,1,391707,"171867969020004","334957924489998","539092537126144","",1,1,1,1,1,192,192,191.8228782288,,,,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,24,24,23.9778597786,0,0,0,0,0,0,0,0,0,0,40,40,39.963099631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992619926199,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,5,24,192,192,191.8228782288,1
"670708241126144",39,89,5321,2014,2014,1,391807,"171867969020004","334957924489998","668295615126144","",1,1,1,1,1,192,192,191.8285714286,,,,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,24,24,23.9785714286,0,0,0,0,0,0,0,0,0,0,40,40,39.9642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,8,8,7.992857142857,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,5,24,192,192,191.8285714286,1
"670705188126144",39,91,4513,2014,2014,1,391507,"171867451020004","334949157489998","389119454489998","",0.75,0.75,0.75,0.75,0.75,144,192,184.8625954198,,,,0,0,0,0,0,0,0,0,0,18,24,23.1297709924,10,1.569282520962,1.1769618907215,1.2212436252238930693069306930693069307E00,4.26060331650958720188217346063549961811E01,3.19545248738219040141163009547662471358E01,3.31567743245201538681127558421732940579E01,2.13030165825479360094108673031774980905E01,1.59772624369109520070581504773831235679E01,1.6578387162260076934056377921086647029E01,18,24,23.1297709924,10,4.85683506712213333333333333333333333333E01,36.426263003416,3.77967560669108594059405940594059405941E01,1.31863111443026801369283977565679693294E03,9.88973335822701010269629831742597699702E02,1.02618223360612936511145748877845781118E03,6.59315557215134006846419887828398466468E02,4.94486667911350505134814915871298849851E02,5.13091116803064682555728744389228905589E02,30,40,38.5496183206,1,34.693396929932,26.020047697449,2.69990197890361900990099009900990099011E01,9.41926007880585631972191324959678548152E02,7.06444505910439223979143493719758911114E02,7.33023606132812184881329090513175583019E02,4.70963003940292815986095662479839274076E02,3.53222252955219611989571746859879455557E02,3.6651180306640609244066454525658779151E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.33333333333333333333333333333333333333E-02,1.36004E03,680.02,0.6,9517.86,4758.93,6,8,7.702005730659,31.9411860073,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,144,192,184.8625954198,0.75
"480537610489998",39,91,4513,2014,2014,1,391607,"171867451020004","334949157489998","480344577489998","",0.75,0.75,0.75,0.75,0.75,144,192,183.1017964072,,,,0,0,0,0,0,0,0,0,0,18,24,22.8862275449,10,1.569282520962,1.1769618907215,1.23423947096069387755102040816326530613E00,4.26060331650958720188217346063549961811E01,3.19545248738219040141163009547662471358E01,3.35096116416217140995756499808223753326E01,2.13030165825479360094108673031774980905E01,1.59772624369109520070581504773831235679E01,1.67548058208108570497878249904111876663E01,18,24,22.8862275449,10,4.85683506712213333333333333333333333333E01,36.426263003416,3.81989696801913469387755102040816326532E01,1.31863111443026801369283977565679693294E03,9.88973335822701010269629831742597699702E02,1.03710233646713386948212359121515739938E03,6.59315557215134006846419887828398466468E02,4.94486667911350505134814915871298849851E02,5.18551168233566934741061795607578699688E02,30,40,38.1437125749,1,34.693396929932,26.020047697449,2.72863294535257959183673469387755102042E01,9.41926007880585631972191324959678548152E02,7.06444505910439223979143493719758911114E02,7.40824065852705497045632423555414368329E02,4.70963003940292815986095662479839274076E02,3.53222252955219611989571746859879455557E02,3.70412032926352748522816211777707184165E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.33333333333333333333333333333333333333E-02,1.36004E03,680.02,0.6,9517.86,4758.93,6,8,7.628464419476,31.9411860073,"",2017-07-14,"489998","",2017-07-14,"489998",7,3,6,24,144,192,183.1017964072,0.75
"670707124126144",39,91,4513,2014,2014,1,391707,"171867451020004","334949157489998","539092538126144","",0.75,0.75,0.75,0.75,0.75,144,192,183.0733009709,,,,0,0,0,0,0,0,0,0,0,18,24,22.8932038835,10,1.569282520962,1.1769618907215,1.23386335617622900763358778625954198473E00,4.26060331650958720188217346063549961811E01,3.19545248738219040141163009547662471358E01,3.34994001221746169308293027820959130278E01,2.13030165825479360094108673031774980905E01,1.59772624369109520070581504773831235679E01,1.67497000610873084654146513910479565139E01,18,24,22.8932038835,10,4.85683506712213333333333333333333333333E01,36.426263003416,3.81873291537083765903307888040712468192E01,1.31863111443026801369283977565679693294E03,9.88973335822701010269629831742597699702E02,1.03678629607876034664398852589809224498E03,6.59315557215134006846419887828398466468E02,4.94486667911350505134814915871298849851E02,5.18393148039380173321994262949046122489E02,30,40,38.1553398058,1,34.693396929932,26.020047697449,2.72780143800228702290076335877862595419E01,9.41926007880585631972191324959678548152E02,7.06444505910439223979143493719758911114E02,7.4059831153969709994760081275455641572E02,4.70963003940292815986095662479839274076E02,3.53222252955219611989571746859879455557E02,3.7029915576984854997380040637727820786E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.33333333333333333333333333333333333333E-02,1.36004E03,680.02,0.6,9517.86,4758.93,6,8,7.62598664238,31.9411860073,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,144,192,183.0733009709,0.75
"670708262126144",39,91,4513,2014,2014,1,391807,"171867451020004","334949157489998","668295616126144","",0.75,0.75,0.75,0.75,0.75,144,192,182.6072815534,,,,0,0,0,0,0,0,0,0,0,18,24,22.8349514563,10,1.569282520962,1.1769618907215,1.23701096677871938775510204081632653061E00,4.26060331650958720188217346063549961811E01,3.19545248738219040141163009547662471358E01,3.35848577755475113617752959014379944386E01,2.13030165825479360094108673031774980905E01,1.59772624369109520070581504773831235679E01,1.67924288877737556808876479507189972193E01,18,24,22.8349514563,10,4.85683506712213333333333333333333333333E01,36.426263003416,3.82847458097127346938775510204081632652E01,1.31863111443026801369283977565679693294E03,9.88973335822701010269629831742597699702E02,1.03943115907896126589563135377028125581E03,6.59315557215134006846419887828398466468E02,4.94486667911350505134814915871298849851E02,5.19715579539480632947815676885140627903E02,30,40,38.0582524272,1,34.693396929932,26.020047697449,2.73476011514004795918367346938775510203E01,9.41926007880585631972191324959678548152E02,7.06444505910439223979143493719758911114E02,7.42487592946686123161752855644236406577E02,4.70963003940292815986095662479839274076E02,3.53222252955219611989571746859879455557E02,3.71243796473343061580876427822118203289E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.33333333333333333333333333333333333333E-02,1.36004E03,680.02,0.6,9517.86,4758.93,6,8,7.606557377049,31.9411860073,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,144,192,182.6072815534,0.75
"670705189126144",39,91,4513,2014,2014,2,391507,"171867451020004","334949158489998","389119454489998","",0.25,0.25,0.25,0.25,0.25,48,192,184.8625954198,,,,0,0,0,0,0,0,0,0,0,6,24,23.1297709924,0,0,0,0,0,0,0,0,0,0,6,24,23.1297709924,0,0,0,0,0,0,0,0,0,0,10,40,38.5496183206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,8,7.702005730659,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,48,192,184.8625954198,0.25
"480537611489998",39,91,4513,2014,2014,2,391607,"171867451020004","334949158489998","480344577489998","",0.25,0.25,0.25,0.25,0.25,48,192,183.1017964072,,,,0,0,0,0,0,0,0,0,0,6,24,22.8862275449,0,0,0,0,0,0,0,0,0,0,6,24,22.8862275449,0,0,0,0,0,0,0,0,0,0,10,40,38.1437125749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,8,7.628464419476,28.08,"",2017-07-14,"489998","",2017-07-14,"489998",7,3,6,24,48,192,183.1017964072,0.25
"670707125126144",39,91,4513,2014,2014,2,391707,"171867451020004","334949158489998","539092538126144","",0.25,0.25,0.25,0.25,0.25,48,192,183.0733009709,,,,0,0,0,0,0,0,0,0,0,6,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,6,24,22.8932038835,0,0,0,0,0,0,0,0,0,0,10,40,38.1553398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,8,7.62598664238,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,48,192,183.0733009709,0.25
"670708263126144",39,91,4513,2014,2014,2,391807,"171867451020004","334949158489998","668295616126144","",0.25,0.25,0.25,0.25,0.25,48,192,182.6072815534,,,,0,0,0,0,0,0,0,0,0,6,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,6,24,22.8349514563,0,0,0,0,0,0,0,0,0,0,10,40,38.0582524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,8,7.606557377049,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,48,192,182.6072815534,0.25
"670705201126144",39,95,3536,2014,2014,1,391507,"171867622020004","334950163489998","389119455489998","",0.422395833333,0.25,0.25,0.25,0.375,81.1,192,190.7583333333,,,,2.16277898530209617755856966707768187423E03,913.5488318125,9.19495220172145754966620513445597773671E02,2.8941975221315766214549938347718865598E04,12224.9697419203575,1.23045433949522918049789336187477692769E04,1.5031734997662427046115906288532675709E04,6349.3422307834522575,6.39067078752587611035358947012846211599E03,6,24,23.5,6,2.8247085377316,0.7061771344329,7.2120217984636595744680851063829787234E-01,5.90643106293631188034253520503000461624E01,1.47660776573407797008563380125750115406E01,1.50802495223905835242788132894383096585E01,2.95321553146815594017126760251500230812E01,7.3830388286703898504281690062875057703E00,7.54012476119529176213940664471915482923E00,6,24,23.5,4,58.2820208054656,14.5705052013664,1.48805159503316425531914893617021276596E01,1.21866993885516243963669434710838839246E03,3.04667484713790609909173586777097098115E02,3.11149771622594665439156003517035334245E02,6.09334969427581219818347173554194196231E02,1.52333742356895304954586793388548549058E02,1.55574885811297332719578001758517667123E02,10,40,39.1666666667,1,104.080190789796,26.020047697449,2.65736657335649361702127659574468085106E01,2.17630408130837365610877215395801028857E03,5.44076020327093414027193038489502572143E02,5.55652105865967741985218422287151563039E02,1.08815204065418682805438607697900514429E03,2.72038010163546707013596519244751286072E02,2.7782605293298387099260921114357578152E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.4,19180.92,9590.46,2.33333333333333333333333333333333333333E00,43535.8,21767.9,3,8,7.916666666667,24.5998563539,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,81.1,192,190.7583333333,0.422395833333
"480537623489998",39,95,3536,2014,2014,1,391607,"171867622020004","334950163489998","480344578489998","",0.422395833333,0.25,0.25,0.25,0.375,81.1,192,190.9357142857,,,,2.16277898530209617755856966707768187423E03,913.5488318125,9.18641001051984135656753330210123838323E02,2.8941975221315766214549938347718865598E04,12224.9697419203575,1.22931123662723832700577761522312235599E04,1.5031734997662427046115906288532675709E04,6349.3422307834522575,6.38473379834137454308596530169868598325E03,6,24,23.5714285714,6,2.8247085377316,0.7061771344329,7.19016718695316363636363636363636363638E-01,5.90643106293631188034253520503000461624E01,1.47660776573407797008563380125750115406E01,1.5034551796565157513599180521894557205E01,2.95321553146815594017126760251500230812E01,7.3830388286703898504281690062875057703E00,7.5172758982825787567995902609472786025E00,6,24,23.5714285714,4,58.2820208054656,14.5705052013664,1.483542347775488E01,1.21866993885516243963669434710838839246E03,3.04667484713790609909173586777097098115E02,310.2068935267686209984312883548624999,6.09334969427581219818347173554194196231E02,1.52333742356895304954586793388548549058E02,1.5510344676338431049921564417743124995E02,10,40,39.2857142857,1,104.080190789796,26.020047697449,2.64931394737662545454545454545454545455E01,2.17630408130837365610877215395801028857E03,5.44076020327093414027193038489502572143E02,5.53968311605767839736778366462038982547E02,1.08815204065418682805438607697900514429E03,2.72038010163546707013596519244751286072E02,2.76984155802883919868389183231019491274E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.4,19180.92,9590.46,2.33333333333333333333333333333333333333E00,43535.8,21767.9,3,8,7.928571428571,24.5998563539,"",2017-07-14,"489998","",2017-07-14,"489998",7,3,6,24,81.1,192,190.9357142857,0.422395833333
"670707141126144",39,95,3536,2014,2014,1,391707,"171867622020004","334950163489998","539092539126144","",0.422395833333,0.25,0.25,0.25,0.375,81.1,192,191.0066666667,,,,2.16277898530209617755856966707768187423E03,913.5488318125,9.18299757641987634352898358594324311714E02,2.8941975221315766214549938347718865598E04,12224.9697419203575,1.2288545899525816225240853601004647452E04,1.5031734997662427046115906288532675709E04,6349.3422307834522575,6.38236209020863180090529941448300510947E03,6,24,23.6,6,2.8247085377316,0.7061771344329,7.18146238406338983050847457627118644064E-01,5.90643106293631188034253520503000461624E01,1.47660776573407797008563380125750115406E01,1.50163501600075725771420386568559439395E01,2.95321553146815594017126760251500230812E01,7.3830388286703898504281690062875057703E00,7.50817508000378628857101932842797196976E00,6,24,23.6,4,58.2820208054656,14.5705052013664,1.48174629166437966101694915254237288135E01,1.21866993885516243963669434710838839246E03,3.04667484713790609909173586777097098115E02,3.09831340386905704992379918756369930285E02,6.09334969427581219818347173554194196231E02,1.52333742356895304954586793388548549058E02,1.54915670193452852496189959378184965143E02,10,40,39.3333333333,1,104.080190789796,26.020047697449,2.64610654550328813559322033898305084745E01,2.17630408130837365610877215395801028857E03,5.44076020327093414027193038489502572143E02,5.53297647790264488841213259480850073364E02,1.08815204065418682805438607697900514429E03,2.72038010163546707013596519244751286072E02,2.76648823895132244420606629740425036682E02,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.4,19180.92,9590.46,2.33333333333333333333333333333333333333E00,43535.8,21767.9,3,8,7.933333333333,24.5998563539,"",2019-06-14,"126144","",2019-06-14,"126144",7,3,6,24,81.1,192,191.0066666667,0.422395833333
