"CN","STATECD","INVYR","UNITCD","COUNTYCD","PLOT","LAT","LON","CONGCD","ECOSUBCD","HUC","EMAP_HEX","FIPSCOUNTY","ROADLESSCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ALP_ADFORCD","FVS_VARIANT","FVS_LOC_CD","FVS_REGION","FVS_FOREST","FVS_DISTRICT"
"16232696020004",39,2013,6,175,3984,40.823715,-83.471074,3905," 222Ha",4100008,5562,39175,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232699020004",39,2013,6,175,4768,40.770351,-83.487605,3905," 222Ha",4100008,5562,39175,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"16232693020004",39,2013,6,175,5670,40.93122,-83.237352,3905," 222Ha",4100011,5419,39175,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867830020004",39,2014,1,1,3439,38.959969,-83.305532,3902," 221Eg",5060002,5145,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868148020004",39,2014,1,1,3687,38.93433,-83.650445,3902," 222Hc",5090201,5286,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867288020004",39,2014,1,1,4033,39.037398,-83.416879,3902," 223Fd",5090201,5144,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867464020004",39,2014,1,1,4039,38.879077,-83.511385,3902," 222Hc",5090201,5145,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867527020004",39,2014,1,1,4280,38.649587,-83.281158,3902," 221Eg",5090201,5006,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867465020004",39,2014,1,1,4829,38.862078,-83.673141,3902," 222Hc",5090201,5286,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867466020004",39,2014,1,1,5035,38.719036,-83.572869,3902," 223Fd",5090201,5146,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867461020004",39,2014,1,1,5039,39.008964,-83.295181,3902," 221Eg",5060002,5144,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867360020004",39,2014,1,1,5472,38.77392,-83.544459,3902," 223Fd",5090201,5146,39001,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867742020004",39,2014,1,15,1005,38.771003,-83.703094,3902," 223Fd",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867549020004",39,2014,1,15,1333,38.854494,-83.966877,3902," 222Hc",5090201,5428,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867744020004",39,2014,1,15,1669,38.863235,-83.817044,3902," 222Hc",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867547020004",39,2014,1,15,3230,38.950859,-83.693365,3902," 222Hc",5090201,5285,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867746020004",39,2014,1,15,3247,38.725577,-83.806384,3902," 223Fd",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867743020004",39,2014,1,15,3253,38.706018,-83.711646,3902," 223Fd",5090201,5286,39015,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867550020004",39,2014,1,25,988,38.854956,-84.160843,3902," 222Hc",5090201,5428,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867750020004",39,2014,1,25,1617,39.089597,-84.209275,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867751020004",39,2014,1,25,1691,39.035377,-84.286913,3902," 223Fd",5090201,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867548020004",39,2014,1,25,1854,38.927323,-84.096276,3902," 222Hc",5090202,5570,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867544020004",39,2014,1,25,3621,39.157416,-84.029507,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867543020004",39,2014,1,25,4138,39.252162,-84.011292,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867748020004",39,2014,1,25,5173,39.200637,-84.167823,3902," 222Hc",5090202,5569,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867293020004",39,2014,1,25,5751,39.029599,-84.056169,3902," 222Hc",5090202,5427,39025,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867988020004",39,2014,1,53,956,38.947026,-82.345437,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867987020004",39,2014,1,53,2364,39.022784,-82.368629,3906," 221Ef",5090101,4728,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868056020004",39,2014,1,53,2376,38.656815,-82.200958,3906," 221Ed",5090101,4457,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868055020004",39,2014,1,53,2634,38.84165,-82.232836,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867986020004",39,2014,1,53,3306,38.992826,-82.325106,3906," 221Ed",5090101,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868136020004",39,2014,1,53,3389,38.854828,-82.394418,3906," 221Ef",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867989020004",39,2014,1,53,3449,38.710547,-82.296986,3906," 221Ed",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867980020004",39,2014,1,53,4498,38.935749,-82.162373,3906," 221Ed",5030202,4591,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867990020004",39,2014,1,53,5585,38.795382,-82.400619,3906," 221Ef",5090101,4592,39053,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867667020004",39,2014,1,71,1725,39.249915,-83.506633,3902," 222Hb",5060003,5284,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867669020004",39,2014,1,71,2215,39.319512,-83.586269,3902," 222Hb",5060003,5284,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868149020004",39,2014,1,71,2303,39.033232,-83.735556,3902," 222Hc",5090201,5285,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867671020004",39,2014,1,71,3319,39.173707,-83.713133,3902," 222Hc",5090202,5285,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867741020004",39,2014,1,71,4225,39.106236,-83.704131,3902," 222Hc",5090201,5285,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868145020004",39,2014,1,71,4274,39.088972,-83.56145,3902," 223Fd",5090201,5285,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867670020004",39,2014,1,71,5049,39.228654,-83.660122,3902," 222Hc",5060003,5284,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867460020004",39,2014,1,71,5081,39.173769,-83.376816,3902," 222Hc",5060003,5144,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867668020004",39,2014,1,71,5153,39.166697,-83.544294,3902," 222Hc",5060003,5285,39071,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868099020004",39,2014,1,79,1074,39.001792,-82.629956,3906," 221Ef",5060002,4728,39079,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867920020004",39,2014,1,79,1552,38.876211,-82.519215,3906," 221Ef",5090101,4729,39079,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868100020004",39,2014,1,79,1895,38.925197,-82.651739,3906," 221Ef",5090101,4866,39079,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868019020004",39,2014,1,79,2115,39.161164,-82.726015,3906," 221Eg",5060002,4865,39079,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868097020004",39,2014,1,79,2631,38.963557,-82.45666,3906," 221Ef",5090101,4728,39079,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867970020004",39,2014,1,79,3519,39.066299,-82.755213,3906," 221Ef",5060002,4866,39079,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867971020004",39,2014,1,79,5487,39.030367,-82.763663,3906," 221Ef",5090103,4866,39079,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867992020004",39,2014,1,87,1732,38.462256,-82.394005,3906," 221Ed",5090101,4593,39087,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867924020004",39,2014,1,87,1773,38.68147,-82.591966,3906," 221Ed",5090101,4729,39087,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867923020004",39,2014,1,87,2049,38.729374,-82.523451,3906," 221Ef",5090101,4729,39087,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171867926020004",39,2014,1,87,2211,38.641943,-82.690319,3906," 221Ef",5090103,4730,39087,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867927020004",39,2014,1,87,4134,38.646113,-82.481979,3906," 221Ed",5090101,4593,39087,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867993020004",39,2014,1,87,5005,38.537758,-82.655466,3906," 221Eb",5090103,4730,39087,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867803020004",39,2014,1,87,5582,38.458583,-82.549665,3906," 221Ed",5090103,4594,39087,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867991020004",39,2014,1,87,5635,38.53464,-82.374196,3906," 221Ed",5090101,4593,39087,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868173020004",39,2014,1,87,8054,38.584671,-82.569473,3906," 221Ef",5090103,4730,39087,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868172020004",39,2014,1,87,8391,38.647279,-82.718458,3906," 221Ef",5090103,4730,39087,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868175020004",39,2014,1,87,8394,38.576339,-82.754065,3906," 221Eb",5090103,4730,39087,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868183020004",39,2014,1,87,12792,38.592808,-82.625619,3906," 221Ef",5090103,4730,39087,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171867371020004",39,2014,1,131,1634,39.090623,-82.926774,3902," 221Eg",5060002,5004,39131,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867823020004",39,2014,1,131,2478,39.10504,-83.05457,3902," 221Eg",5060002,5004,39131,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867824020004",39,2014,1,131,3119,39.126774,-83.079732,3902," 221Eg",5060002,5004,39131,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867825020004",39,2014,1,131,3560,39.019424,-83.114015,3902," 221Eg",5060002,5005,39131,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867822020004",39,2014,1,131,4667,39.02886,-83.036431,3902," 221Eg",5060002,5005,39131,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867815020004",39,2014,1,141,1583,39.350275,-82.874779,3915," 221Eg",5060002,5003,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867820020004",39,2014,1,141,1948,39.190222,-83.047021,3902," 221Eg",5060002,5004,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867416020004",39,2014,1,141,2471,39.482741,-83.094025,3915," 222Hb",5060002,5142,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868139020004",39,2014,1,141,3025,39.398249,-82.790659,3915," 221Eg",5060002,5003,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867816020004",39,2014,1,141,3077,39.345095,-82.819388,3915," 221Eg",5060002,5003,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867817020004",39,2014,1,141,3136,39.253286,-82.825834,3915," 221Eg",5060002,4865,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867818020004",39,2014,1,141,3321,39.310707,-82.96726,3902," 221Eg",5060003,5003,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867421020004",39,2014,1,141,3342,39.232663,-83.152038,3902," 221Eg",5060003,5143,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867422020004",39,2014,1,141,4525,39.35272,-83.305264,3915," 222Hb",5060003,5143,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867418020004",39,2014,1,141,4993,39.498689,-83.237356,3915," 222Hb",5060003,5142,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867419020004",39,2014,1,141,5462,39.382171,-83.257754,3915," 222Hb",5060003,5143,39141,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867973020004",39,2014,1,145,1121,38.950226,-82.977732,3906," 221Eg",5060002,5005,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867976020004",39,2014,1,145,1636,38.719019,-83.054453,3902," 221En",5090201,4867,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867525020004",39,2014,1,145,2036,38.784202,-83.217533,3902," 221Eg",5060002,5006,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867925020004",39,2014,1,145,3125,38.714406,-82.770116,3906," 221Ef",5090103,4867,39145,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171867972020004",39,2014,1,145,3129,38.81391,-83.208696,3902," 221Eg",5060002,5006,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867829020004",39,2014,1,145,3571,38.86143,-83.156653,3902," 221Eg",5060002,5005,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867526020004",39,2014,1,145,4537,38.697313,-83.267518,3902," 221Eg",5090201,5006,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867928020004",39,2014,1,145,4558,38.609407,-82.787015,3906," 221Ef",5090103,4730,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867974020004",39,2014,1,145,4721,38.847308,-82.890452,3906," 221Eg",5090103,4867,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867828020004",39,2014,1,145,5187,38.789346,-83.066573,3902," 221Eg",5060002,4867,39145,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867858020004",39,2014,2,9,1840,39.38993,-82.122286,3915," 221Ed",5030204,4590,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867327020004",39,2014,2,9,1900,39.21737,-82.188277,3915," 221Ed",5030202,4590,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868088020004",39,2014,2,9,2380,39.322565,-82.208749,3915," 221Ef",5030204,4590,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867382020004",39,2014,2,9,2650,39.307841,-81.84486,3915," 221Ec",5030204,4454,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867861020004",39,2014,2,9,3672,39.295127,-82.14778,3915," 221Ed",5030204,4590,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868069020004",39,2014,2,9,4650,39.234406,-81.849579,3906," 221Ec",5030204,4454,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868070020004",39,2014,2,9,4828,39.326883,-82.001174,3915," 221Ed",5030204,4590,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867854020004",39,2014,2,9,5812,39.441014,-81.915027,3915," 221Ed",5030204,4589,39009,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868184020004",39,2014,2,9,11693,39.414903,-82.216897,3915," 221Ef",5030204,4726,39009,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868016020004",39,2014,2,73,1410,39.41954,-82.599538,3915," 221Eg",5060002,4864,39073,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868087020004",39,2014,2,73,2038,39.550681,-82.361294,3915," 221Ef",5030204,4726,39073,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868015020004",39,2014,2,73,2680,39.470312,-82.5691,3915," 221Eg",5060002,4864,39073,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868067020004",39,2014,2,73,3185,39.484068,-82.245906,3915," 221Ef",5030204,4726,39073,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868143020004",39,2014,2,73,3348,39.57046,-82.594737,3915," 221Eg",5030204,4863,39073,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867784020004",39,2014,2,73,3462,39.488816,-82.732524,3915," 222Hb",5060002,4864,39073,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868177020004",39,2014,2,73,8306,39.559968,-82.255969,3915," 221Ef",5030204,4726,39073,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171867979020004",39,2014,2,105,2551,39.016734,-82.132673,3906," 221Ed",5030202,4591,39105,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868071020004",39,2014,2,105,3200,39.14731,-81.911141,3906," 221Ec",5030202,4455,39105,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867379020004",39,2014,2,105,3318,38.936383,-81.846968,3906," 221Ec",5030202,4456,39105,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867860020004",39,2014,2,105,3752,39.176298,-82.076223,3906," 221Ed",5030202,4590,39105,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867348020004",39,2014,2,105,3837,39.103552,-82.284917,3906," 221Ef",5030202,4591,39105,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868072020004",39,2014,2,105,5279,39.012479,-81.803185,3906," 221Ec",5030202,4455,39105,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867380020004",39,2014,2,115,1457,39.551409,-81.872346,3915," 221Ed",5040004,4589,39115,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867852020004",39,2014,2,115,2829,39.709547,-81.956333,3915," 221Ed",5040004,4588,39115,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867953020004",39,2014,2,115,3108,39.545441,-81.547845,3906," 221Ec",5040004,4453,39167,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867856020004",39,2014,2,115,3303,39.536419,-82.021683,3915," 221Ed",5030204,4589,39115,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867952020004",39,2014,2,115,3461,39.749855,-81.762163,3915," 221Ed",5040004,4588,39115,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868134020004",39,2014,2,115,3890,39.597005,-81.848703,3915," 221Ed",5040004,4589,39115,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867902020004",39,2014,2,115,5366,39.677748,-81.817863,3915," 221Ed",5040004,4588,39115,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867955020004",39,2014,2,115,7024,39.533921,-81.739267,3915," 221Ec",5040004,4453,39115,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868165020004",39,2014,2,127,1068,39.862648,-82.258225,3915," 221Fa",5040004,4862,39127,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868064020004",39,2014,2,127,2228,39.711318,-82.125521,3915," 221Ef",5040004,4725,39127,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867872020004",39,2014,2,127,2437,39.917545,-82.368709,3915," 222Hb",5040004,4862,39127,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867305020004",39,2014,2,127,2464,39.584979,-82.374568,3915," 221Ef",5030204,4863,39073,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868065020004",39,2014,2,127,2820,39.795263,-82.279443,3915," 221Fa",5030204,4862,39127,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867303020004",39,2014,2,127,3072,39.640037,-82.231022,3915," 221Ef",5030204,4725,39127,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867304020004",39,2014,2,127,3899,39.627517,-82.186337,3915," 221Ef",5030204,4725,39127,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868063020004",39,2014,2,127,5836,39.775218,-82.121547,3915," 221Ef",5040004,4725,39127,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868174020004",39,2014,2,127,8297,39.626782,-82.246273,3915," 221Ef",5030204,4725,39127,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868180020004",39,2014,2,127,13404,39.578223,-82.201146,3915," 221Ef",5030204,4725,39127,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
"171868094020004",39,2014,2,163,1974,39.234936,-82.515274,3915," 221Ef",5090101,4727,39163,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868091020004",39,2014,2,163,3872,39.261397,-82.370211,3915," 221Ef",5090101,4727,39163,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868093020004",39,2014,2,163,4652,39.089397,-82.428515,3915," 221Ef",5090101,4728,39163,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868137020004",39,2014,2,163,4930,39.37604,-82.303928,3915," 221Ef",5090101,4726,39163,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868090020004",39,2014,2,163,5250,39.327905,-82.327436,3915," 221Ef",5090101,4727,39163,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868017020004",39,2014,2,163,5307,39.338581,-82.643163,3915," 221Eg",5060002,4864,39163,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171867892020004",39,2014,2,167,2074,39.456579,-81.237063,3906," 221Ec",5030201,4185,39167,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"171868171020004",39,2014,2,167,3191,39.486045,-81.160293,3906," 221Ec",5030201,4185,39167,"","",2019-07-18,126144,"",2019-07-18,126144,914,"NE",914,9,14,
