"CN","PLT_CN","CND_CN","SCD_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","SEEDLING_SOURCE_CD","LENGTH_CLASS_CD","SEEDLINGCOUNT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","TPA_UNADJ"
"334973384489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,409,29,"1",1,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973366489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,391,43,"1",1,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973367489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,391,43,"1",2,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973368489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,391,43,"1",3,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973405489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,531,33,"1",4,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973406489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,531,33,"1",5,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973421489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,541,36,"1",2,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973440489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,693,35,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973457489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,711,43,"1",2,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973458489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,711,43,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973459489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,711,43,"1",4,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973474489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,802,25,"1",1,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973475489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,802,25,"1",2,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973493489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,837,28,"1",2,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973510489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,931,41,"1",1,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973511489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,931,41,"1",2,7,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,524.756977
"334973512489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,931,41,"1",3,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973528489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,391,43,"1",1,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973529489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,391,43,"1",2,4,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,299.86113
"334973530489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,391,43,"1",3,10,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,749.652825
"334973531489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,391,43,"1",4,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973532489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,391,43,"1",5,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973547489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,402,29,"1",2,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973548489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,402,29,"1",3,4,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,299.86113
"334973566489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,407,29,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973583489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,471,43,"1",2,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973601489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,541,36,"1",2,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973602489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,541,36,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973620489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,802,25,"1",3,10,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,749.652825
"334973637489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,833,26,"1",2,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973638489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,833,26,"1",3,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973651489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,833,26,"3",4,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973670489998","171867923020004","334955866489998","334973092489998",2014,39,1,87,2049,3,1,837,28,"3",5,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973672489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,316,32,"1",1,5,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,374.826412
"334973690489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,391,43,"1",1,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973691489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,391,43,"1",2,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973692489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,391,43,"1",3,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973709489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,402,29,"1",2,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973710489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,402,29,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973727489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,541,36,"1",2,4,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,299.86113
"334973728489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,541,36,"1",3,4,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,299.86113
"334973729489998","171867923020004","334955866489998","334973093489998",2014,39,1,87,2049,4,1,541,36,"1",4,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"382556807489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,316,32,"1",1,4,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,299.86113
"382556808489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,316,32,"1",2,16,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,1199.444519
"382556809489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,356,43,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556810489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,402,29,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382556811489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,403,29,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556767489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,462,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556768489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,471,43,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382556769489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,491,42,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556770489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,541,36,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556771489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,541,36,"1",2,8,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,599.72226
"382556772489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,541,36,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556773489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,701,43,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556774489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,762,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556775489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,802,25,"1",1,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382556776489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,802,25,"1",2,15,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,1124.479237
"382556777489998","171867921020004","381533724489998","382556642489998",2015,39,1,87,2263,1,1,975,41,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382556778489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,316,32,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556779489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,316,32,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382556780489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,462,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556781489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,471,43,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382556782489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,541,36,"1",1,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382556783489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,541,36,"1",2,15,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,1124.479237
"382556784489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,541,36,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556785489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,541,36,"1",4,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556786489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,693,35,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556787489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,693,35,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382556788489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,701,43,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556789489998","171867921020004","381533725489998","382556643489998",2015,39,1,87,2263,2,2,701,43,"1",2,5,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,374.826412
"382556790489998","171867921020004","381533724489998","382556644489998",2015,39,1,87,2263,3,1,316,32,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556791489998","171867921020004","381533724489998","382556644489998",2015,39,1,87,2263,3,1,462,41,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556792489998","171867921020004","381533724489998","382556644489998",2015,39,1,87,2263,3,1,462,41,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382556793489998","171867921020004","381533724489998","382556644489998",2015,39,1,87,2263,3,1,462,41,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556794489998","171867921020004","381533724489998","382556644489998",2015,39,1,87,2263,3,1,701,43,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556795489998","171867921020004","381533724489998","382556644489998",2015,39,1,87,2263,3,1,802,25,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382556796489998","171867921020004","381533724489998","382556644489998",2015,39,1,87,2263,3,1,975,41,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556797489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,316,32,"1",1,5,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,374.826412
"382556798489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,316,32,"1",2,3,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,224.895847
"382556799489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,403,29,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382556800489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,471,43,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382556801489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,541,36,"1",1,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556802489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,541,36,"1",2,12,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,899.583389
"382556803489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,693,35,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556804489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,802,25,"1",2,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"382556805489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,837,28,"1",2,2,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,149.930565
"382556806489998","171867921020004","381533724489998","382556645489998",2015,39,1,87,2263,4,1,837,28,"1",3,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,74.965282
"469336977489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,316,32,"1",1,6,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,449.791695
"469336978489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,316,32,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336979489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,407,29,"1",3,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336980489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,407,29,"3",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336981489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,409,29,"1",2,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336982489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,409,29,"1",3,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336983489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,409,29,"3",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336984489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,491,42,"1",2,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469336985489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,491,42,"1",4,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469336986489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,762,41,"1",1,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469336987489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,762,41,"1",2,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336988489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,762,41,"1",3,8,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,599.72226
"469336989489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,762,41,"1",4,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336990489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,802,25,"1",3,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469336991489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,802,25,"3",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336995489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,837,28,"1",3,6,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,449.791695
"469336992489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,806,28,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336993489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,806,28,"1",3,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469336994489998","306266444489998","469322121489998","469336944489998",2016,39,5,89,1536,3,2,837,28,"1",1,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
